1
2
3
3
2
4
10
8
15
18
21
32
76
79
94
113
134
204
249
256
321
357
389
388
577
461
356
345
286
301
190
153
129
106
71
68
48
21
14
10
14
5
2
2
3
1
1
0
0
1
