-5.7246505762081904e-07
-5.4819257063197154e-07
-5.2392008364312404e-07
-4.9964759665427632e-07
-4.7537510966542882e-07
-4.5110262267658122e-07
-4.2683013568773366e-07
-4.0255764869888606e-07
-3.782851617100385e-07
-3.5401267472119089e-07
-3.2974018773234334e-07
-3.0546770074349579e-07
-2.8119521375464818e-07
-2.5692272676580057e-07
-2.3265023977695302e-07
-2.0837775278810544e-07
-1.8410526579925788e-07
-1.598327788104103e-07
-1.3556029182156272e-07
-1.1128780483271517e-07
-8.7015317843867586e-08
-6.2742830855019978e-08
-3.8470343866172371e-08
-1.4197856877324817e-08
1.0074630111522737e-08
3.4347117100370344e-08
5.8619604089217899e-08
8.2892091078065453e-08
1.0716457806691306e-07
1.3143706505576067e-07
1.5570955204460822e-07
1.7998203903345578e-07
2.0425452602230338e-07
2.2852701301115094e-07
2.5279949999999849e-07
2.770719869888461e-07
3.0134447397769371e-07
3.2561696096654126e-07
3.4988944795538881e-07
3.7416193494423637e-07
3.9843442193308398e-07
4.2270690892193158e-07
4.4697939591077908e-07
4.7125188289962669e-07
4.955243698884743e-07
5.1979685687732191e-07
5.4406934386616951e-07
5.6834183085501701e-07
5.9261431784386462e-07
6.1688680483271223e-07
